entry_id,body,suffix,hypernym,ne_class,latitude,longitude,railway_class,institution_type
37c5fc0f4aba04cfe00aa21eac359ff2,三宮,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.694509999999994,135.195295,案内軌条式,第三セクター
1a6b10c17f972269075e3f4bfe0c9d7e,北埠頭,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.673564999999996,135.21451,案内軌条式鉄道,第三セクター
2f1d9704c83d2e3bcf530c008f9d1c27,南公園,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.66467,135.21706999999998,案内軌条式鉄道,第三セクター
60a924cf8ca83972be5b0fa50a806422,みなとじま,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.669065,135.209995,案内軌条式,第三セクター
cff7b3c5d931cb1acc141e2e604af89b,中公園,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.673095,135.20752,案内軌条式鉄道,第三セクター
d9782d544f90e482df43d54f7c9b1abe,医療センター,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.658519999999996,135.21641,案内軌条式,第三セクター
7327460b6f8a07993492bf2451075f83,京コンピュータ前,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.65481,135.22153500000002,案内軌条式,第三セクター
dd27c90ee76e84472820b73322d720dd,神戸空港,駅/,神戸新交通/ポートアイランド線,鉄道施設/鉄道駅,34.63735,135.228975,案内軌条式,第三セクター
83e150f5f9506fa10e4a171d085f4ffc,岩瀬浜,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.761269999999996,137.23411,普通鉄道,民営鉄道
3229fb4c03352bfeed0d33bc9584591b,競輪場前,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.75749,137.233945,普通鉄道,民営鉄道
3186b9608f4c38eec430f54a27af91b5,東岩瀬,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.751945,137.230505,普通鉄道,民営鉄道
0636e429b052fd6c472a40a9dd4c0890,インテック本社前,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.703625,137.21641499999998,軌道,民営鉄道
cc052f284d8da3726d8ec3a46cc5a54f,萩浦小学校前,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.74803981,137.2283632,普通鉄道,民営鉄道
24059c9ae7dd90eaa59b28d74640b84e,蓮町（馬場記念公園前）,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.742215,137.22759000000002,普通鉄道,民営鉄道
86723214d7d020302cc3a7b6883491cd,犬島新町,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.735095,137.22663,普通鉄道,民営鉄道
b2a44e4f77a5914c035177989a14e120,城川原,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.73113,137.22609999999997,普通鉄道,民営鉄道
e41e4adbc476707749bef8daafd2ba56,越中中島,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.722195,137.224895,普通鉄道,民営鉄道
7d5cb39f9d3ad37cf2dcb6a888be4b6d,粟島（大阪屋ショップ前）,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.719145,137.22482000000002,普通鉄道,民営鉄道
c73f2a7f026671d04c828c1e8467f2ef,下奥井,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.711920000000006,137.22458999999998,普通鉄道,民営鉄道
c3916e74bcb55f424d57bbeb2cf0c80a,奥田中学校前,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.70357,137.22360500000002,普通鉄道,民営鉄道
bde4a6988f7a1c3622c8f1289c10a1c3,富山駅,駅/,富山地方鉄道/富山港線,鉄道施設/鉄道駅,36.70175475333333,137.21299668666666,軌道,民営鉄道
bf803bf863cac1fc76efe442ab089de1,盛岡,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.701195,141.136375,普通鉄道,第三セクター
0c5fc3cbc591d9fea3a4562c39ae7797,御堂,駅,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.00436,141.23705,普通鉄道,第三セクター
9c487045f85cf742283a6b0e9ede935f,二戸,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.25983,141.28598499999998,普通鉄道,第三セクター
130ed9c2b809f530dab922daed1691e2,小鳥谷,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.17111666666666,141.30773666666667,普通鉄道,第三セクター
507321134aaaa7289f36c98650158dc0,渋民,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.834745,141.15422999999998,普通鉄道,第三セクター
7cb14fc0d9715c86a4a4975d22bdc288,斗米,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.285606666666666,141.29091333333332,普通鉄道,第三セクター
ab9851a9d569b888a14f858048ca036a,いわて沼宮内,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.960589999999996,141.21707500000002,普通鉄道,第三セクター
f3b30cd0804f0758105791ffe4f127d3,厨川,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.74408,141.12886,普通鉄道,第三セクター
a4f0aad30ada5e6ca28f0bc6217fd2ce,岩手川口,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.919313333333335,141.19937333333334,普通鉄道,第三セクター
739569de48afc01d00acbeac721a6cc5,一戸,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.210374,141.297388,普通鉄道,第三セクター
3533d45f21603f640dc8e21d25d3a06b,金田一温泉,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.3230975,141.3038325,普通鉄道,第三セクター
3493db157aec1a7ee42c395efff1d4f3,滝沢,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.799,141.149555,普通鉄道,第三セクター
accef7baade08f6ba827d9f9e0bd3d5f,小繋,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.123104999999995,141.26042,普通鉄道,第三セクター
f3799e29e8e6465818157831e3f7deef,奥中山高原,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.066155,141.2285,普通鉄道,第三セクター
7a9359d0435389d1456bd999c878e133,目時,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,40.352050000000006,141.289575,普通鉄道,第三セクター
fcc5243af384ccaf79b317e2a1762760,好摩,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.87416,141.173675,普通鉄道,第三セクター
c51fc51e1605577295467cb7be17025e,青山,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.724653333333336,141.11829666666665,普通鉄道,第三セクター
6a6823ad05cf10726520fcc13c5fedfc,巣子,駅/,アイジーアールいわて銀河鉄道/いわて銀河鉄道線,鉄道施設/鉄道駅,39.783426666666664,141.14864666666668,普通鉄道,第三セクター
d3a6c12b5e3c1b15df8dc90e41212b15,上総中野,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.25004,140.199595,普通鉄道,第三セクター
69134aef720ea4f5c47f7338b2b96173,大多喜,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.286535,140.24383999999998,普通鉄道,第三セクター
516ca5a088d7673c8814befc74b05c00,東総元,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.259445,140.24763,普通鉄道,第三セクター
c39c1bb9fd4dfb915f85eb0ab98ae9dc,上総中川,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.282705,140.28055999999998,普通鉄道,第三セクター
6c3d4c1bf71c102e948641f7be641308,国吉,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.280424999999994,140.31399,普通鉄道,第三セクター
bec7543066fe04501d697a85a96938b6,久我原,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.25022,140.24766499999998,普通鉄道,第三セクター
f185b84b9b811330172529caf6ccf23a,上総東,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.26329,140.344905,普通鉄道,第三セクター
08ae1ab0bca36746f605185be03f38b9,西畑,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.250526666666666,140.21517666666668,普通鉄道,第三セクター
9e07ca1f8ed290619f0b8c597ae353bd,小谷松,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.268975,140.25104,普通鉄道,第三セクター
5da99d3ff859ddee05fe5708bdf9942a,総元,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.24057,140.24036,普通鉄道,第三セクター
1237ab54fbf2d88e8c26a5a4dfad70ce,西大原,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.260515,140.377975,普通鉄道,第三セクター
b4c1f01c02370b602560e8c496b536d2,新田野,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.27599,140.328525,普通鉄道,第三セクター
23fb62c4cf0e18ebab1e19fd578016bb,大原,駅/,いすみ鉄道/いすみ線,鉄道施設/鉄道駅,35.25084666666667,140.39103333333333,普通鉄道,第三セクター
c5bb6f89a36bdb04939ba038d343c980,西長田ゆりの里,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.15358500000001,136.206495,普通鉄道,第三セクター
f2a1a44d45fc83952ae20a639b71c165,鷲塚針原,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.120239999999995,136.20481,普通鉄道,第三セクター
e58a483c099fc07c982326064057aab4,西別院,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.075255,136.22298999999998,普通鉄道,第三セクター
7842a3df9cf17d087ea8f6780bfe5d76,中角,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.101119999999995,136.204445,普通鉄道,第三セクター
9fbc54e3e24726582c3f9813bb06d264,新田塚,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.092575,136.20528000000002,普通鉄道,第三セクター
7c2bd2610f62cecd1c68a75bd507635a,番田,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.21253,136.20252,普通鉄道,第三セクター
5789a1798e2ca3de645a40e6b891081c,福井口,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.071495,136.2334,普通鉄道,第三セクター
0a5584cf8f1fd7b82d70c45ac3bf2285,三国,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.21692,136.14995,普通鉄道,第三セクター
d7627b40af91c1a67309c6496421fba5,太郎丸エンゼルランド,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.131335,136.20569,普通鉄道,第三セクター
250a505fe706ae0974e6ec7e34e1aa32,福大前西福井,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.074405,136.21013,普通鉄道,第三セクター
0f624369090fcf9bd21f279f26ed0228,大関,駅,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.18663,136.20378,普通鉄道,第三セクター
6a8975290cf958e3f7760ee6e7bd68b7,三国神社,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.214885,136.15833500000002,普通鉄道,第三セクター
72c4c9d667f80258d186db3fe034b339,水居,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.219210000000004,136.172305,普通鉄道,第三セクター
78adfb4c5eb789d41f9f11dee2833fdd,あわら湯のまち,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.22296,136.1938,普通鉄道,第三セクター
fbec3a5d73af3ef9355a0d4f6d0a8cb8,西春江ハートピア,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.1389,136.20622,普通鉄道,第三セクター
96087cce1419a7505fcfd9a11e81264c,田原町,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.07499,136.21764000000002,普通鉄道,第三セクター
7df20dfc5cd87eaa180ef2450b539de9,下兵庫こうふく,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.17012,136.20259333333334,普通鉄道,第三セクター
cb484d864142f13b140a08a114a596af,三国港,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.220095,136.140355,普通鉄道,第三セクター
3bc8b1c2a1088228e98ca972fe349815,本荘,駅/,えちぜん鉄道/三国芦原線,鉄道施設/鉄道駅,36.204625,136.20316000000003,普通鉄道,第三セクター
674f0361f8c2d4ec6ea49b1bf1db49b0,志比堺,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.09777,136.311005,普通鉄道,第三セクター
86302e94192fbe5ac7cfc715d9d22975,越前竹原,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.073933333333336,136.41303,普通鉄道,第三セクター
95d819edc644cdc2caf7ac1557f7581b,保田,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.06992,136.45165333333333,普通鉄道,第三セクター
7c3c2c57d615624674e353708d77e455,山王,駅/,えちぜん鉄道/勝山永平寺線,鉄道施設/鉄道駅,36.07912,136.39245333333332,普通鉄道,第三セクター
